region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets,carbon_offset_metric_tons,existing_installs_count,center_point
85338,Arizona,33.5013397,33.2903185,-112.3410183,-112.4613461,33.40721694767516,-112.41708991689505,1365.1,12336,66.756900212314221,98.083803768784293,21017,232885,235418,296942,385626,68,1171888,17,292972,7316526.4907104475,102599488.46992792,87745408.2119324,116462447.60036008,154615016.82692868,27016.846582031249,468738887.59985995,"[[0,280],[5,1675],[10,3108],[15,2793],[20,2163],[25,1136],[30,437],[35,284],[40,90],[45,66],[50,39],[55,23],[60,19],[65,6],[70,14],[75,11],[80,8],[85,10],[90,8],[95,8],[100,8],[105,4],[110,7],[115,4],[120,2],[125,2],[130,4],[135,3],[140,2],[145,7],[150,5],[155,3],[160,3],[165,6],[170,3],[175,1],[180,2],[190,4],[195,3],[200,3],[205,2],[210,3],[215,1],[220,5],[230,2],[240,2],[245,3],[255,1],[260,2],[270,2],[275,1],[280,1],[290,2],[295,3],[300,2],[305,1],[310,1],[315,2],[325,2],[335,1],[345,2],[350,1],[355,1],[380,1],[405,2],[435,1],[445,1],[450,3],[475,1],[480,1],[515,1],[525,1],[545,1],[590,1],[630,2],[680,2],[705,1],[745,2],[825,1],[840,1],[935,1],[1035,1],[1065,1],[1100,1],[1165,1],[1655,1],[1880,1],[1895,1],[2055,1],[2100,1],[2120,1],[2135,1],[2335,1],[3825,1],[4505,1],[6205,1]]",201854.42152639019,0,POINT(-112.417089916895 33.4072169476752)
85379,Arizona,33.6413216,33.5796731,-112.342264,-112.4331743,33.606937884904625,-112.37980559862709,1365.1,14456,98.086027323143512,99.675929118113487,19971,285917,308056,370171,186738,68,1170853,17,292713.25,6934954.1623657234,125996724.92366937,116263028.99203491,143476283.38184816,75262357.693408236,27413.876477050781,467933349.15332657,"[[0,158],[5,1699],[10,3852],[15,3336],[20,2791],[25,1367],[30,690],[35,275],[40,121],[45,50],[50,16],[55,12],[60,9],[65,2],[70,3],[75,1],[80,2],[85,3],[90,2],[95,2],[100,1],[105,1],[110,3],[115,3],[120,2],[125,1],[130,1],[135,1],[150,1],[155,1],[160,3],[170,1],[175,1],[180,3],[190,1],[195,1],[200,1],[210,1],[225,1],[240,2],[245,1],[250,1],[270,1],[290,2],[295,1],[340,1],[350,1],[400,1],[410,1],[425,1],[440,1],[450,1],[465,2],[490,1],[525,1],[545,1],[560,1],[570,1],[605,3],[660,1],[720,1],[740,1],[760,1],[775,1],[780,1],[1060,1],[1130,1],[1455,1],[1485,1],[1750,1],[4730,1]]",201507.53010892138,442,POINT(-112.379805598627 33.6069378849046)
85739,Arizona,32.6504923,32.0701562,-110.7974806,-111.0503486,32.512525387596334,-110.8967807731872,1381.25,75,0.76130350013926285,91.463414634146346,844,1769,633,815,5355,68,9416,17,2354,298677.09353027347,788658.53549194313,254500.48585815422,323232.67369995115,2177860.8424743642,27328.401776123046,3842929.631054685,"[[0,10],[5,10],[10,12],[15,12],[20,13],[25,7],[30,4],[35,1],[40,1],[55,1],[90,1],[140,1],[330,1],[570,1]]",1654.8922185977383,4,POINT(-110.896780773187 32.5125253875963)
85748,Arizona,32.2502191,32.165315,-110.6730888,-110.7895733,32.215972145778494,-110.7712771908617,1381.25,7671,96.958033275391116,98.232808298117561,28285,112850,86007,105450,260406,68,592998,17,148249.5,10136073.878796384,50129089.0951111,33489061.497692864,41842073.652282692,106140560.89919433,27714.571655273438,241736859.02307752,"[[0,291],[5,1067],[10,1663],[15,1755],[20,1343],[25,786],[30,322],[35,203],[40,109],[45,43],[50,27],[55,11],[60,10],[65,11],[70,3],[75,1],[80,1],[85,3],[90,1],[95,2],[125,1],[140,2],[145,1],[150,1],[155,1],[170,1],[180,1],[255,1],[285,1],[290,2],[340,1],[530,1],[565,1],[770,1],[810,1],[960,1],[1675,1]]",104099.86269661582,285,POINT(-110.771277190862 32.2159721457785)
89130,Nevada,36.275483,36.2103128,-115.2043391,-115.2606525,36.255701465501438,-115.22574728678947,1383.8,1116,9.8591549295774641,96.041308089500859,2901,24920,18955,25216,35669,68,107661,17,26915.25,996871.36677246075,10884751.146282954,7317386.7812927263,9584447.5130920429,14169582.117449952,26621.823400878904,42953038.924890138,"[[0,64],[5,165],[10,231],[15,221],[20,177],[25,82],[30,41],[35,31],[40,21],[45,12],[50,8],[55,5],[60,4],[65,6],[70,7],[75,5],[80,3],[85,3],[90,2],[95,2],[100,1],[105,3],[110,3],[115,1],[125,1],[135,1],[150,1],[155,1],[160,2],[165,1],[175,1],[230,1],[235,1],[245,1],[255,1],[260,1],[305,1],[310,1],[415,1],[475,1],[690,1]]",18496.994924785522,54,POINT(-115.225747286789 36.2557014655014)
89511,Nevada,39.478166,39.292303,-119.7470151,-120.0056891,39.415071505730687,-119.79444993821073,1315.8,8548,81.523323615160351,95.529727313366109,13366,218835,178687,171656,394126,68,976670,17,244167.5,4421149.6135864258,90340135.065838575,66090721.518988073,61903845.748095706,150136226.14601442,25804.615222167969,372892078.0925231,"[[0,579],[5,1459],[10,1657],[15,1419],[20,1182],[25,760],[30,451],[35,313],[40,164],[45,113],[50,73],[55,42],[60,31],[65,25],[70,16],[75,10],[80,10],[85,11],[90,9],[95,13],[100,10],[105,5],[110,9],[115,5],[120,5],[125,2],[130,9],[135,5],[140,3],[145,4],[150,7],[155,5],[160,5],[165,2],[170,7],[175,1],[180,5],[185,3],[190,3],[195,5],[200,2],[205,3],[210,4],[215,3],[220,1],[225,2],[230,4],[235,2],[240,3],[245,4],[250,1],[260,1],[265,1],[270,3],[275,1],[280,2],[285,1],[290,1],[295,2],[300,2],[305,4],[310,1],[315,1],[320,3],[335,3],[350,3],[355,2],[360,5],[370,2],[385,1],[390,1],[400,1],[405,1],[430,4],[435,1],[455,1],[465,2],[485,1],[505,2],[535,1],[590,1],[595,2],[615,1],[705,1],[740,1],[800,1],[810,1],[815,1],[880,1],[885,1],[895,1],[935,1],[1305,1],[1390,1],[1580,1],[1955,1],[2055,1],[2085,1],[2150,1],[2155,1],[2210,1],[2315,1],[2500,1],[2545,1],[2930,1],[3390,1],[4305,1]]",99155.114744700491,78,POINT(-119.794449938211 39.4150715057307)
90740,California,33.7873608,33.7338796,-118.0420053,-118.1145767,33.75860216340368,-118.08541351574621,1252.5582478037752,6267,99.012123933542881,94.739229024943313,72308,105438,87124,104277,445126,68,814273,17,203568.25,23522901.361846916,41635477.108038329,30974981.621752929,37819393.593927018,165929282.24746698,24811.202624511719,299882035.93303216,"[[0,580],[5,960],[10,1034],[15,1316],[20,803],[25,396],[30,158],[35,39],[40,29],[45,60],[50,67],[55,21],[60,13],[65,22],[70,35],[75,45],[80,25],[85,17],[90,31],[95,16],[100,27],[105,11],[110,28],[115,29],[120,49],[125,55],[130,32],[135,24],[140,38],[145,35],[150,55],[155,57],[160,51],[165,29],[170,16],[175,9],[185,1],[190,4],[195,1],[200,3],[205,7],[215,1],[220,1],[230,2],[235,1],[250,2],[255,2],[260,1],[280,1],[285,2],[295,2],[305,1],[315,1],[325,2],[330,1],[335,1],[400,1],[475,1],[510,1],[550,1],[560,1],[570,1],[620,1],[630,1],[685,1],[690,1],[710,1],[715,1],[740,1],[810,1],[825,1],[855,1],[1335,1],[1775,1]]",81749.737197107272,251,POINT(-118.085413515746 33.7586021634037)
91914,California,32.7095793,32.6316245,-116.9324853,-117.0354801,32.665628618902815,-116.95968718034196,1294.55,4070,81.256211488769623,99.55968688845401,49591,85964,75445,78956,75934,68,365890,17,91472.5,16597995.334301757,35666438.096868873,27765764.3133972,29843799.997186273,29737349.314593513,25777.287182617187,139611347.0563477,"[[0,51],[5,633],[10,924],[15,983],[20,655],[25,336],[30,173],[35,115],[40,53],[45,28],[50,16],[55,12],[60,8],[65,11],[70,8],[75,8],[80,5],[90,2],[95,2],[100,1],[105,3],[110,1],[115,3],[120,3],[130,1],[135,1],[140,1],[160,2],[165,2],[175,1],[185,1],[195,3],[205,1],[210,4],[230,1],[255,1],[270,1],[275,1],[280,1],[345,1],[400,1],[405,1],[455,1],[480,1],[545,1],[580,1],[600,1],[635,1],[700,1],[705,1],[980,1],[1560,1],[2115,1]]",38062.384384627512,428,POINT(-116.959687180342 32.6656286189028)
92211,California,33.8067863,33.7265538,-116.2834509,-116.3921384,33.760961786099735,-116.32036275815024,1361.7,15453,97.822850762932632,97.983640859805973,77338,378126,294629,350830,217971,68,1318894,17,329723.5,26689911.457122803,163563113.35802612,114718658.27954102,132377154.74597779,87213660.803698778,27296.877587890624,524562498.6443665,"[[0,695],[5,2094],[10,3413],[15,3393],[20,2596],[25,1427],[30,652],[35,263],[40,169],[45,106],[50,79],[55,59],[60,55],[65,48],[70,41],[75,30],[80,36],[85,35],[90,25],[95,28],[100,26],[105,22],[110,16],[115,9],[120,17],[125,12],[130,11],[135,15],[140,5],[145,8],[150,6],[155,1],[160,3],[165,6],[170,2],[175,4],[180,3],[190,2],[195,2],[200,1],[205,3],[210,1],[215,1],[220,2],[235,1],[240,1],[250,1],[255,2],[265,1],[270,1],[280,1],[290,1],[320,1],[330,2],[350,1],[360,1],[400,1],[435,2],[440,1],[455,1],[460,1],[505,1],[510,1],[585,1],[730,1],[830,1],[900,1],[935,1],[965,1],[1320,1],[1415,1],[1515,1]]",225893.90920918362,670,POINT(-116.32036275815 33.7609617860997)
93012,California,34.2685292,34.1468465,-118.8660635,-119.0963756,34.223363455955557,-118.98902951966267,1309.85,11273,97.251921149348476,96.822124881903292,63380,276030,211272,246791,374647,68,1172120,17,293030,21138953.813366693,113424929.43546756,77022913.47984007,91959577.594366536,144981422.66527098,26214.783801269532,448527796.98831177,"[[0,391],[5,1545],[10,2542],[15,2479],[20,1522],[25,916],[30,595],[35,335],[40,199],[45,126],[50,84],[55,63],[60,47],[65,35],[70,32],[75,17],[80,12],[85,17],[90,15],[95,10],[100,10],[105,14],[110,8],[115,14],[120,4],[125,14],[130,12],[135,12],[140,12],[145,4],[150,11],[155,9],[160,7],[165,9],[170,8],[175,3],[180,9],[185,4],[190,5],[195,4],[200,7],[205,5],[210,8],[215,5],[220,1],[225,2],[230,3],[240,1],[245,2],[250,2],[255,2],[260,2],[265,2],[275,1],[280,3],[285,3],[295,3],[305,2],[310,1],[315,1],[320,2],[325,2],[335,1],[340,3],[350,1],[365,3],[370,1],[380,2],[385,2],[400,1],[415,3],[425,1],[435,2],[440,1],[470,2],[475,1],[485,1],[530,1],[545,1],[550,1],[570,1],[580,2],[585,2],[590,1],[620,1],[625,1],[645,1],[690,1],[695,1],[705,1],[715,1],[765,1],[800,1],[820,1],[865,1],[885,1],[890,1],[995,1],[1020,1],[1025,1],[1035,1],[1115,1],[1280,1],[1315,1],[1340,1],[1360,1],[1375,1],[2550,1]]",122282.59218263232,485,POINT(-118.989029519663 34.2233634559556)
93274,California,36.2835104,36.0805029,-119.1969551,-119.5406994,36.203475853700333,-119.3416939430214,1242.7,20943,78.285547955173925,97.336865588399334,242295,457874,300180,349445,633390,68,1983184,17,495796,78777008.14597781,182399227.93070057,107529161.82017823,125217340.7558167,239412483.30551136,24834.53342285156,733335221.95818508,"[[0,1085],[5,2868],[10,4340],[15,5077],[20,3408],[25,1565],[30,802],[35,485],[40,242],[45,151],[50,102],[55,94],[60,63],[65,54],[70,55],[75,36],[80,37],[85,33],[90,32],[95,32],[100,23],[105,22],[110,19],[115,20],[120,16],[125,15],[130,17],[135,10],[140,14],[145,11],[150,10],[155,11],[160,9],[165,11],[170,4],[175,11],[180,10],[185,11],[190,6],[195,4],[200,6],[205,4],[210,4],[215,3],[220,2],[225,5],[230,4],[235,1],[240,3],[245,3],[260,1],[265,1],[270,3],[275,2],[280,2],[285,2],[290,3],[295,2],[305,1],[310,1],[315,4],[325,3],[330,1],[345,1],[350,2],[355,2],[360,1],[380,2],[395,3],[405,1],[410,1],[415,1],[430,1],[435,1],[450,1],[465,1],[480,1],[495,1],[500,1],[505,1],[510,1],[520,1],[525,1],[530,1],[535,1],[590,1],[600,1],[625,2],[630,1],[640,1],[650,1],[750,1],[755,2],[780,1],[785,1],[795,1],[860,1],[865,1],[870,1],[875,1],[930,1],[940,1],[1030,1],[1070,1],[1085,1],[1090,1],[1100,1],[1115,1],[1120,1],[1130,1],[1135,1],[1175,1],[1330,1],[1770,1],[1835,1],[1880,1],[1920,1],[1940,1],[2135,1],[2555,1],[2655,1],[2865,1],[3370,1]]",199929.93183922925,873,POINT(-119.341693943021 36.2034758537003)
93313,California,35.6374569,35.0148385,-118.9275947,-119.1177782,35.284546941283594,-119.05606144911623,1255.45,13708,82.829850746268662,98.803517370621307,127309,291438,188118,252053,359294,68,1218212,17,304553,41190749.144165032,118125637.88987432,68559899.564599618,90170349.697998032,137820404.4748596,25305.922961425782,455867040.77149618,"[[0,303],[5,1411],[10,3438],[15,3725],[20,2595],[25,1200],[30,421],[35,146],[40,58],[45,34],[50,29],[55,24],[60,24],[65,15],[70,17],[75,19],[80,15],[85,16],[90,12],[95,14],[100,12],[105,18],[110,12],[115,12],[120,7],[125,10],[130,5],[135,4],[140,1],[145,6],[150,1],[160,2],[165,5],[170,2],[175,3],[180,4],[185,3],[190,6],[195,3],[200,2],[205,1],[210,2],[215,3],[220,1],[225,1],[230,3],[235,3],[240,1],[245,1],[250,1],[260,2],[270,1],[285,1],[290,2],[295,1],[300,1],[305,1],[310,3],[320,1],[325,2],[335,2],[340,2],[350,1],[355,2],[360,1],[370,1],[380,1],[385,1],[420,1],[435,1],[440,1],[465,1],[475,1],[495,1],[520,1],[565,1],[575,2],[580,1],[585,1],[615,1],[650,1],[660,1],[665,1],[835,2],[935,1],[995,1],[1185,1],[1370,1],[1395,1],[1440,1],[1455,1],[1485,1],[1490,1],[1545,1],[1875,1],[2530,1],[2730,1]]",124283.49772403743,406,POINT(-119.056061449116 35.2845469412836)
94538,California,37.5651138,37.4568076,-121.918177,-122.0005812,37.52685705146115,-121.9710418972591,1229.95,12840,98.829570339047038,98.105134474327627,142603,220758,205828,200211,1216431,68,1985831,17,496457.75,45299828.249810763,85996421.7976013,72633572.813616976,70551752.259332269,447449557.68679219,24178.315368652344,721931132.80715346,"[[0,509],[5,1418],[10,2752],[15,3997],[20,2038],[25,533],[30,175],[35,111],[40,84],[45,90],[50,72],[55,65],[60,48],[65,41],[70,51],[75,42],[80,34],[85,37],[90,31],[95,21],[100,19],[105,20],[110,19],[115,20],[120,12],[125,15],[130,10],[135,16],[140,12],[145,12],[150,8],[155,9],[160,14],[165,15],[170,16],[175,15],[180,5],[185,14],[190,8],[195,12],[200,7],[205,10],[210,7],[215,10],[220,8],[225,9],[230,9],[235,4],[240,4],[245,5],[250,6],[255,5],[260,5],[265,9],[270,8],[275,4],[280,4],[285,8],[290,11],[295,6],[300,4],[305,7],[310,13],[315,7],[320,4],[325,2],[330,10],[335,3],[340,4],[345,4],[350,1],[355,5],[360,2],[365,5],[370,5],[375,5],[380,4],[385,5],[390,7],[395,5],[400,1],[405,3],[410,2],[415,3],[420,1],[425,2],[430,2],[435,2],[440,2],[445,2],[450,2],[455,4],[460,3],[465,3],[470,2],[475,4],[480,2],[485,2],[490,1],[495,2],[505,1],[515,2],[520,2],[525,1],[530,2],[535,2],[540,4],[550,2],[565,2],[575,2],[580,1],[585,3],[590,1],[595,1],[600,1],[605,1],[610,4],[620,3],[625,1],[630,2],[635,2],[640,1],[645,1],[650,1],[665,2],[670,1],[675,1],[680,2],[685,2],[690,2],[695,1],[700,1],[705,1],[715,1],[720,1],[725,1],[755,1],[765,1],[770,2],[775,2],[800,1],[805,1],[820,1],[825,1],[830,3],[835,1],[850,2],[865,1],[880,2],[890,1],[895,1],[905,1],[915,2],[940,1],[1015,2],[1020,1],[1025,1],[1045,1],[1055,1],[1060,1],[1100,1],[1165,2],[1170,1],[1185,2],[1260,1],[1265,2],[1275,1],[1285,1],[1310,1],[1335,1],[1385,1],[1395,1],[1415,1],[1460,2],[1505,1],[1540,1],[1575,1],[1640,1],[1650,1],[1675,1],[1690,1],[1700,1],[1705,1],[1785,1],[1830,2],[2120,1],[2135,1],[2200,1],[2285,1],[2585,1],[2590,1],[2635,1],[2840,1],[2880,1],[2930,1],[2960,1],[3160,1],[3910,1]]",196820.82334643672,220,POINT(-121.971041897259 37.5268570514611)
94560,California,37.5611451,37.4925635,-121.9878825,-122.0643025,37.536446735639259,-122.03291153725381,1229.95,11080,97.61305442235917,98.52391961586342,117791,204721,192705,182389,504862,68,1202468,17,300617,37437901.431103535,79821832.0798218,68337595.267718479,63822215.71891477,185888127.65910646,24370.622058105469,435307672.15666509,"[[0,459],[5,1477],[10,2224],[15,3274],[20,2109],[25,709],[30,235],[35,82],[40,52],[45,36],[50,29],[55,26],[60,15],[65,11],[70,11],[75,18],[80,18],[85,13],[90,8],[95,14],[100,8],[105,6],[110,7],[115,7],[120,8],[125,5],[130,6],[135,1],[140,3],[145,4],[150,13],[155,9],[160,2],[165,8],[170,4],[175,5],[180,8],[185,2],[190,3],[195,3],[200,2],[205,1],[210,4],[215,3],[220,4],[225,3],[230,3],[235,1],[240,1],[245,1],[250,1],[255,1],[265,1],[270,2],[275,2],[280,2],[285,4],[290,1],[295,1],[300,4],[305,2],[310,5],[320,1],[325,1],[330,2],[340,2],[345,1],[355,2],[360,1],[370,1],[375,1],[380,1],[385,3],[390,1],[395,2],[415,1],[430,2],[435,1],[440,2],[445,3],[450,1],[465,1],[475,2],[480,2],[500,1],[520,2],[525,2],[530,1],[540,2],[545,1],[560,1],[605,1],[630,1],[640,1],[645,1],[660,2],[665,1],[675,1],[685,1],[690,1],[695,1],[710,1],[715,1],[735,1],[740,1],[745,1],[755,1],[765,1],[800,2],[820,1],[835,1],[840,1],[850,1],[860,1],[925,1],[940,2],[945,1],[975,1],[990,1],[995,1],[1020,1],[1025,1],[1040,1],[1075,1],[1145,1],[1185,1],[1205,1],[1290,1],[1295,1],[1325,1],[1340,1],[1430,1],[1645,1],[1685,1],[1955,1],[2070,1],[2075,1],[2100,1],[2185,1],[2345,1],[2355,1],[2720,1],[2835,1]]",118678.37602424374,239,POINT(-122.032911537254 37.5364467356393)
95742,California,38.6356127,38.5022902,-121.1309874,-121.271645,38.560145746954895,-121.22821055588336,1209.55,4654,89.097744360902254,98.185654008438817,20414,83937,76666,93996,488256,68,763269,17,190817.25,6305397.5777587891,32630486.0364319,26062082.144421391,32625049.415887438,177505274.23763418,24330.068591308594,275128289.41213351,"[[0,121],[5,591],[10,1109],[15,1036],[20,577],[25,334],[30,122],[35,78],[40,56],[45,40],[50,42],[55,42],[60,18],[65,28],[70,23],[75,23],[80,21],[85,19],[90,19],[95,19],[100,13],[105,19],[110,10],[115,18],[120,12],[125,13],[130,12],[135,13],[140,8],[145,7],[150,8],[155,7],[160,8],[165,5],[170,10],[175,7],[180,4],[185,3],[190,9],[195,7],[200,7],[205,2],[210,2],[215,6],[220,3],[225,4],[230,3],[235,1],[240,2],[245,1],[250,3],[255,2],[260,3],[265,2],[270,5],[275,2],[280,3],[290,1],[295,4],[305,2],[310,2],[320,3],[325,4],[330,1],[340,2],[345,1],[350,2],[355,4],[360,1],[365,1],[375,1],[380,1],[390,1],[400,1],[410,2],[415,1],[420,1],[425,1],[440,3],[445,1],[460,1],[470,1],[500,1],[505,1],[535,1],[565,2],[580,1],[595,1],[620,2],[630,1],[635,1],[660,1],[695,1],[720,1],[730,1],[735,1],[760,1],[775,2],[780,1],[800,1],[810,1],[815,1],[850,1],[860,1],[865,1],[870,1],[885,1],[890,1],[915,1],[970,3],[1020,1],[1080,1],[1085,1],[1165,1],[1245,1],[1250,2],[1280,1],[1405,1],[1440,1],[1520,1],[1685,1],[1765,1],[1780,1],[2225,1],[2565,1]]",75008.507026747146,780,POINT(-121.228210555883 38.5601457469549)
95993,California,39.2047308,38.9664818,-121.6338137,-121.7776658,39.12979407871952,-121.65827174283743,1203.6,12404,94.128774099672611,95.8726232802597,62543,285581,218174,261151,327345,68,1154794,17,288698.5,19389358.334399421,108674416.00241087,73454809.094494656,88564068.136480674,118057912.46342775,23997.515014648438,408140564.0312131,"[[0,608],[5,1510],[10,2802],[15,2900],[20,2030],[25,1107],[30,475],[35,247],[40,143],[45,86],[50,66],[55,55],[60,41],[65,34],[70,23],[75,27],[80,16],[85,14],[90,16],[95,13],[100,13],[105,13],[110,12],[115,12],[120,7],[125,6],[130,7],[135,3],[140,7],[145,4],[150,2],[155,3],[160,5],[165,2],[170,7],[175,5],[180,5],[185,4],[190,3],[195,2],[200,2],[205,3],[210,3],[215,3],[220,4],[225,2],[230,3],[235,1],[240,2],[245,2],[250,2],[255,2],[265,1],[270,2],[285,1],[290,2],[315,1],[325,1],[335,2],[345,1],[355,1],[390,2],[435,1],[440,1],[455,1],[470,1],[480,1],[490,1],[495,1],[500,1],[520,1],[535,2],[605,1],[675,1],[745,1],[950,1],[1085,1],[1175,1],[1230,1],[1235,1],[1460,2],[1730,1],[1745,1],[2050,1],[3080,1],[7415,1]]",111271.77954127782,951,POINT(-121.658271742837 39.1297940787195)
85254,Arizona,33.6554145,33.5796995,-111.9208096,-111.9794077,33.619353316612148,-111.95463370128451,1365.1,16636,99.392736190587414,97.73234637527905,58127,404333,195590,273215,487054,72,1418319,18,354579.75,20149568.757159423,173749703.13660887,73148809.558508322,105587037.64196779,190909586.14286506,28854.739367675782,563544705.23710978,"[[0,637],[5,1605],[10,3430],[15,4049],[20,3297],[25,1670],[30,892],[35,429],[40,200],[45,108],[50,59],[55,29],[60,34],[65,25],[70,14],[75,14],[80,6],[85,3],[90,6],[95,3],[100,3],[105,9],[110,2],[115,7],[120,5],[125,5],[130,3],[135,1],[140,4],[145,1],[150,5],[155,1],[160,2],[165,1],[170,2],[175,1],[180,1],[185,3],[190,2],[195,2],[200,1],[205,1],[215,3],[220,3],[225,1],[230,1],[235,2],[240,1],[255,1],[265,1],[275,4],[290,2],[300,5],[310,2],[315,1],[320,1],[335,3],[350,1],[355,1],[360,1],[365,1],[385,1],[400,1],[410,2],[420,2],[440,1],[445,1],[475,1],[515,1],[540,2],[545,1],[570,1],[580,1],[590,1],[610,2],[615,1],[630,1],[670,1],[790,1],[845,1],[850,1],[890,1],[905,1],[930,1],[1180,1],[1700,1]]",242680.9327947273,459,POINT(-111.954633701285 33.6193533166122)
85266,Arizona,33.827382,33.7269719,-111.8915357,-111.9676544,33.774917971669808,-111.92335279971628,1365.1,6891,96.744123209943254,96.229576874738171,39228,151176,106964,142099,191714,72,631181,18,157795.25,13655051.216729738,66486143.45473025,40810734.157763682,56495497.383306861,76876746.687219247,29471.514807128904,254324172.89975005,"[[0,383],[5,943],[10,1221],[15,1238],[20,893],[25,660],[30,451],[35,373],[40,272],[45,159],[50,81],[55,58],[60,27],[65,24],[70,25],[75,13],[80,5],[85,7],[90,5],[95,3],[100,4],[105,2],[110,2],[115,1],[120,3],[125,1],[130,2],[135,2],[140,3],[145,1],[155,1],[160,5],[165,2],[175,4],[180,2],[185,1],[190,1],[200,2],[210,1],[215,1],[305,1],[440,1],[465,1],[525,1],[535,1],[560,1],[600,1],[870,1],[1585,1]]",109520.37511485527,275,POINT(-111.923352799716 33.7749179716698)
85382,Arizona,33.7032017,33.622802,-112.2027045,-112.2896992,33.657745280808207,-112.24871534645911,1365.1,14930,99.609142100033125,99.2950252726789,15535,302222,326860,396625,254982,72,1296224,18,324056,5386322.6737976093,133648178.94578859,122949797.53135379,155393631.45715943,102149141.37571417,29291.703491210938,519527071.98381323,"[[0,298],[5,1628],[10,3398],[15,3325],[20,2848],[25,1885],[30,804],[35,274],[40,101],[45,75],[50,41],[55,34],[60,23],[65,23],[70,16],[75,13],[80,5],[85,4],[90,6],[95,7],[100,8],[105,5],[110,3],[115,5],[120,2],[125,2],[130,5],[135,1],[140,4],[145,2],[150,1],[155,1],[160,2],[165,1],[170,2],[175,4],[180,1],[185,2],[190,3],[195,1],[200,3],[205,2],[215,2],[220,2],[225,2],[235,2],[245,2],[255,3],[260,2],[270,1],[275,1],[285,1],[290,1],[295,2],[305,1],[320,1],[335,1],[340,1],[345,1],[355,1],[360,1],[365,1],[370,2],[375,1],[380,1],[415,1],[420,1],[430,1],[435,1],[450,1],[465,1],[505,1],[515,1],[520,1],[545,1],[550,1],[600,1],[605,1],[680,1],[705,1],[755,1],[765,1],[840,3],[845,2],[895,1],[940,1],[1040,1],[1095,1],[1230,1],[1735,1],[1810,1]]",223725.48844744789,682,POINT(-112.248715346459 33.6577452808082)
85710,Arizona,32.2390194,32.192096,-110.7899196,-110.8618579,32.212865835204695,-110.82360135189315,1381.25,17101,98.7587541991687,98.593254540213323,43690,116738,68218,84539,1240986,72,1554171,18,388542.75,15726252.485064693,51007273.734924346,26444440.939312741,33605719.768859878,502680556.96266466,28975.568756103516,629464243.89082682,"[[0,625],[5,1947],[10,3250],[15,4445],[20,3441],[25,1741],[30,666],[35,229],[40,127],[45,103],[50,56],[55,38],[60,38],[65,45],[70,32],[75,27],[80,17],[85,17],[90,17],[95,10],[100,15],[105,11],[110,14],[115,11],[120,7],[125,6],[130,10],[135,5],[140,7],[145,5],[150,10],[155,2],[160,7],[165,3],[170,3],[175,3],[180,6],[185,1],[190,2],[195,2],[205,5],[210,2],[215,3],[220,1],[225,1],[230,1],[235,2],[240,1],[245,2],[250,1],[255,1],[260,3],[270,1],[275,1],[280,2],[285,1],[290,3],[295,2],[300,1],[305,1],[320,3],[325,2],[330,1],[335,1],[350,1],[355,1],[365,2],[370,2],[375,2],[380,1],[390,2],[400,1],[405,1],[415,1],[420,1],[430,1],[435,1],[440,1],[450,2],[470,1],[510,2],[530,1],[540,2],[555,1],[595,1],[600,1],[615,1],[685,1],[695,1],[715,1],[720,1],[745,1],[755,2],[765,1],[775,1],[795,2],[800,1],[830,1],[835,2],[855,1],[890,1],[980,1],[995,1],[1035,1],[1065,1],[1130,1],[1170,1],[1200,1],[1465,1],[1530,1],[1865,1],[1875,1]]",271068.05981626746,397,POINT(-110.823601351893 32.2128658352047)
